msg_size,connection_type,messages_seg,bytes_seg
100,wifi_localhost,"2,178649237","217,8649237"
100,wifi_localhost,"5,917159763","591,7159763"
100,wifi_localhost,"1,075268817","107,5268817"
100,wifi_localhost,"0,1116320607","11,16320607"
100,wifi_localhost,"0,191828122","19,1828122"
100,wifi_localhost,"0,09649715333","9,649715333"
100,wifi_localhost,"0,09301460329","9,301460329"
100,wifi_localhost,"0,07468817686","7,468817686"
100,wifi_localhost,"2,066115702","206,6115702"
100,wifi_localhost,"0,3891050584","38,91050584"
100,wifi_localhost,"0,09616309261","9,616309261"
100,wifi_localhost,"0,3597122302","35,97122302"
100,wifi_localhost,"0,1072616111","10,72616111"
100,wifi_localhost,"0,2012072435","20,12072435"
100,wifi_localhost,"0,3567606136","35,67606136"
100,wifi_localhost,"0,8718395815","87,18395815"
100,wifi_localhost,"0,07263219059","7,263219059"
100,wifi_localhost,"0,2156101768","21,56101768"
100,wifi_localhost,"0,265674814","26,5674814"
100,wifi_localhost,"0,2418379686","24,18379686"
100,wifi_localhost,"1,642036125","164,2036125"
100,wifi_localhost,"0,1903674091","19,03674091"
100,wifi_chrysalis,"0,06268020559","6,268020559"
100,wifi_chrysalis,"0,06253908693","6,253908693"
100,wifi_chrysalis,"0,2616431188","26,16431188"
100,wifi_chrysalis,"1,058201058","105,8201058"
100,wifi_chrysalis,"0,2274277917","22,74277917"
100,wifi_chrysalis,"0,2763194253","27,63194253"
100,wifi_chrysalis,"0,06053635208","6,053635208"
100,wifi_chrysalis,"0,1686056314","16,86056314"
100,wifi_chrysalis,"0,09762764815","9,762764815"
100,wifi_chrysalis,"0,3151591554","31,51591554"
100,wifi_chrysalis,"0,6472491909","64,72491909"
100,wifi_chrysalis,"0,1550868486","15,50868486"
100,wifi_chrysalis,"0,03440090818","3,440090818"
100,wifi_chrysalis,"0,05136106831","5,136106831"
100,wifi_chrysalis,"0,1423284942","14,23284942"
100,wifi_chrysalis,"2,242152466","224,2152466"
100,wifi_chrysalis,"0,04927564797","4,927564797"
100,wifi_chrysalis,"0,4372540446","43,72540446"
100,wifi_chrysalis,"0,6609385327","66,09385327"
100,wifi_chrysalis,"0,1995211492","19,95211492"
100,wifi_chrysalis,"0,1923446817","19,23446817"
100,wifi_chrysalis,"0,04817187726","4,817187726"
100,wifi_chrysalis,"0,08468834688","8,468834688"
100,wifi_chrysalis,"0,06296436217","6,296436217"
100,wifi_chrysalis,"0,5060728745","50,60728745"
100,wifi_chrysalis,"1,964636542","196,4636542"
100,wifi_chrysalis,"0,06440808966","6,440808966"
100,wifi_chrysalis,"0,07505817008","7,505817008"
100,wifi_chrysalis,"0,9871668312","98,71668312"
100,wifi_chrysalis,"0,1223690651","12,23690651"
100,wifi_chrysalis,"0,5640157924","56,40157924"
100,wifi_chrysalis,"0,2118195298","21,18195298"
100,wifi_chrysalis,"0,05533728073","5,533728073"
100,wifi_chrysalis,"0,2243158367","22,43158367"
100,wifi_chrysalis,"0,1493428913","14,93428913"
100,wifi_chrysalis,"0,3683241252","36,83241252"
100,wifi_chrysalis,"0,0635122261","6,35122261"
100,wifi_chrysalis,"0,2381519409","23,81519409"
100,wifi_chrysalis,"0,1318565401","13,18565401"
100,wifi_chrysalis,"0,3453038674","34,53038674"
100,wifi_chrysalis,"0,171203561","17,1203561"
100,wifi_chrysalis,"0,1807991322","18,07991322"
100,wifi_chrysalis,"0,08327781479","8,327781479"
100,wifi_chrysalis,"0,1105460977","11,05460977"
100,wifi_chrysalis,"0,107434465","10,7434465"
100,wifi_chrysalis,"0,1062134891","10,62134891"
100,wifi_chrysalis,"0,0511325868","5,11325868"
100,wifi_chrysalis,"0,08791981713","8,791981713"
100,wifi_chrysalis,"0,2234137623","22,34137623"
100,wifi_chrysalis,"0,5081300813","50,81300813"
100,wifi_chrysalis,"0,1948937829","19,48937829"
100,wifi_chrysalis,"0,4793863854","47,93863854"
100,wifi_chrysalis,"0,09087604507","9,087604507"
100,wifi_chrysalis,"0,04940711462","4,940711462"
100,wifi_chrysalis,"0,9950248756","99,50248756"
100,wifi_chrysalis,"0,5327650506","53,27650506"
100,wifi_chrysalis,"0,1440092166","14,40092166"
100,wifi_chrysalis,"0,07157683774","7,157683774"
100,wifi_chrysalis,"0,04822996045","4,822996045"
100,wifi_chrysalis,"0,02603285346","2,603285346"
100,wifi_chrysalis,"0,1959247649","19,59247649"
100,wifi_chrysalis,"0,4061738424","40,61738424"
100,wifi_chrysalis,"0,676132522","67,6132522"
100,wifi_chrysalis,"0,05044899606","5,044899606"
100,wifi_chrysalis,"1,084598698","108,4598698"
100,wifi_chrysalis,"0,3993610224","39,93610224"
100,wifi_chrysalis,"0,05884429799","5,884429799"
100,wifi_chrysalis,"0,06559527714","6,559527714"
100,wifi_chrysalis,"0,1061909313","10,61909313"
100,wifi_chrysalis,"0,09755145839","9,755145839"
100,wifi_chrysalis,"0,3743916136","37,43916136"
100,wifi_chrysalis,"0,1160496693","11,60496693"
100,wifi_chrysalis,"1,503759398","150,3759398"
100,wifi_chrysalis,"0,05235876224","5,235876224"
100,wifi_chrysalis,"0,0905387053","9,05387053"
100,wifi_chrysalis,"0,0560915414","5,60915414"
100,wifi_chrysalis,"0,1023541453","10,23541453"
100,wifi_chrysalis,"0,2166377816","21,66377816"
100,wifi_chrysalis,"0,1681520094","16,81520094"
100,wifi_chrysalis,"0,09547450831","9,547450831"
100,wifi_chrysalis,"0,2450980392","24,50980392"
100,wifi_chrysalis,"0,07854225573","7,854225573"
100,wifi_chrysalis,"0,06827802813","6,827802813"
100,wifi_chrysalis,"0,1868809568","18,68809568"
100,wifi_chrysalis,"0,08415383321","8,415383321"
100,wifi_chrysalis,"0,03386960203","3,386960203"
100,wifi_chrysalis,"0,3203074952","32,03074952"
100,wifi_chrysalis,"0,07487271638","7,487271638"
100,wifi_chrysalis,"0,4355400697","43,55400697"
100,wifi_chrysalis,"0,2649708532","26,49708532"
100,wifi_chrysalis,"0,07575183698","7,575183698"
100,wifi_chrysalis,"0,2889338342","28,89338342"
100,wifi_chrysalis,"0,07305669199","7,305669199"
100,wifi_chrysalis,"0,1160631383","11,60631383"
100,wifi_chrysalis,"0,06741270055","6,741270055"
100,wifi_chrysalis,"0,1251094708","12,51094708"
100,wifi_chrysalis,"0,1076078769","10,76078769"
100,wifi_chrysalis,"0,0513478819","5,13478819"
100,wifi_chrysalis,"0,3795066414","37,95066414"
100,wifi_chrysalis,"0,2911208151","29,11208151"
100,ethernet_localhost,"0,2552974215","25,52974215"
100,ethernet_localhost,"0,06327912422","6,327912422"
100,ethernet_localhost,"0,161498708","16,1498708"
100,ethernet_localhost,"21,73913043","2173,913043"
100,ethernet_localhost,"0,8058017728","80,58017728"
100,ethernet_localhost,"0,07867820614","7,867820614"
100,ethernet_localhost,"0,08786574115","8,786574115"
100,ethernet_localhost,"1,615508885","161,5508885"
100,ethernet_localhost,"0,2948982601","29,48982601"
100,ethernet_localhost,"0,4233700254","42,33700254"
100,ethernet_localhost,"0,1662234043","16,62234043"
100,ethernet_localhost,"0,2255299955","22,55299955"
100,ethernet_localhost,"0,5396654074","53,96654074"
100,ethernet_localhost,"0,4029008864","40,29008864"
100,ethernet_localhost,"0,226963232","22,6963232"
100,ethernet_localhost,"0,6097560976","60,97560976"
100,ethernet_localhost,"0,1485884101","14,85884101"
100,ethernet_localhost,"0,07783312578","7,783312578"
100,ethernet_localhost,"0,2050861362","20,50861362"
100,ethernet_localhost,"0,117674747","11,7674747"
100,ethernet_localhost,"0,1430410528","14,30410528"
100,ethernet_localhost,"0,06581545347","6,581545347"
100,ethernet_localhost,"2,004008016","200,4008016"
100,ethernet_localhost,"0,1645819618","16,45819618"
100,ethernet_localhost,"0,1025851457","10,25851457"
100,ethernet_localhost,"0,1282215669","12,82215669"
100,ethernet_localhost,"0,02812306654","2,812306654"
100,ethernet_localhost,"0,1816200509","18,16200509"
100,ethernet_localhost,"1,149425287","114,9425287"
100,ethernet_localhost,"0,5030181087","50,30181087"
100,ethernet_localhost,"0,09332711153","9,332711153"
100,ethernet_localhost,"0,1406667604","14,06667604"
100,ethernet_localhost,"0,1432254368","14,32254368"
100,ethernet_localhost,"0,7288629738","72,88629738"
100,ethernet_localhost,"0,1459854015","14,59854015"
100,ethernet_localhost,"0,04960071425","4,960071425"
100,ethernet_localhost,"0,5437737901","54,37737901"
100,ethernet_localhost,"0,1161575096","11,61575096"
100,ethernet_localhost,"0,756429652","75,6429652"
100,ethernet_localhost,"0,7304601899","73,04601899"
100,ethernet_localhost,"0,08073631519","8,073631519"
100,ethernet_localhost,"0,03937317899","3,937317899"
100,ethernet_localhost,"0,2329373399","23,29373399"
100,ethernet_localhost,"1,158748552","115,8748552"
100,ethernet_localhost,"0,2025931929","20,25931929"
100,ethernet_localhost,"0,02720644249","2,720644249"
100,ethernet_localhost,"0,07462129692","7,462129692"
100,ethernet_localhost,"0,1972775695","19,72775695"
100,ethernet_localhost,"0,2364625207","23,64625207"
100,ethernet_localhost,"0,3344481605","33,44481605"
100,ethernet_localhost,"0,1598721023","15,98721023"
100,ethernet_localhost,"0,07423353871","7,423353871"
100,ethernet_localhost,"0,03090521371","3,090521371"
100,ethernet_localhost,"0,1117818019","11,17818019"
100,ethernet_localhost,"0,06689410663","6,689410663"
100,ethernet_localhost,"0,6447453256","64,47453256"
100,ethernet_localhost,"0,08285004143","8,285004143"
100,ethernet_localhost,"0,2340276153","23,40276153"
100,ethernet_localhost,"0,143307538","14,3307538"
100,ethernet_localhost,"0,06587181345","6,587181345"
100,ethernet_localhost,"0,04821368304","4,821368304"
100,ethernet_localhost,"0,1232134056","12,32134056"
100,ethernet_localhost,"0,303030303","30,3030303"
100,ethernet_localhost,"0,2732240437","27,32240437"
100,ethernet_localhost,"0,1798561151","17,98561151"
100,ethernet_localhost,"15,15151515","1515,151515"
100,ethernet_localhost,"0,07242702977","7,242702977"
100,ethernet_localhost,"0,5165289256","51,65289256"
100,ethernet_localhost,"0,272479564","27,2479564"
100,ethernet_localhost,"1,162790698","116,2790698"
100,ethernet_localhost,"0,2295684114","22,95684114"
100,ethernet_localhost,"0,3065603924","30,65603924"
100,ethernet_localhost,"0,06195786865","6,195786865"
100,ethernet_localhost,"0,05242189138","5,242189138"
100,ethernet_localhost,"0,03972983711","3,972983711"
100,ethernet_localhost,"0,03215847697","3,215847697"
100,ethernet_localhost,"0,09487666034","9,487666034"
100,ethernet_localhost,"0,8196721311","81,96721311"
100,ethernet_localhost,"0,1408252359","14,08252359"
100,ethernet_localhost,"0,04143875352","4,143875352"
100,ethernet_localhost,"0,2675227394","26,75227394"
100,ethernet_localhost,"0,3889537145","38,89537145"
100,ethernet_localhost,"0,1226692836","12,26692836"
100,ethernet_localhost,"0,3270111184","32,70111184"
100,ethernet_localhost,"0,1490312966","14,90312966"
100,ethernet_localhost,"0,09062896502","9,062896502"
100,ethernet_localhost,"0,07213445863","7,213445863"
100,ethernet_localhost,"2,087682672","208,7682672"
100,ethernet_localhost,"0,1579030475","15,79030475"
100,ethernet_localhost,"0,1605136437","16,05136437"
100,ethernet_localhost,"0,1280409731","12,80409731"
100,ethernet_localhost,"0,1746419839","17,46419839"
100,ethernet_localhost,"0,1118818528","11,18818528"
100,ethernet_localhost,"0,5047955578","50,47955578"
100,ethernet_localhost,"0,08749671887","8,749671887"
100,ethernet_localhost,"0,7251631617","72,51631617"
100,ethernet_localhost,"0,1185677022","11,85677022"
100,ethernet_localhost,"0,8912655971","89,12655971"
100,ethernet_localhost,"0,0806907125","8,06907125"
100,ethernet_localhost,"0,4006410256","40,06410256"
100,ethernet_chrysalis,"0,2919708029","29,19708029"
100,ethernet_chrysalis,"0,5434782609","54,34782609"
100,ethernet_chrysalis,"0,07757951901","7,757951901"
100,ethernet_chrysalis,"0,1177717583","11,77717583"
100,ethernet_chrysalis,"0,03985492806","3,985492806"
100,ethernet_chrysalis,"0,6273525721","62,73525721"
100,ethernet_chrysalis,"0,03362135629","3,362135629"
100,ethernet_chrysalis,"0,7961783439","79,61783439"
100,ethernet_chrysalis,"0,1796299623","17,96299623"
100,ethernet_chrysalis,"0,0264746373","2,64746373"
100,ethernet_chrysalis,"0,9074410163","90,74410163"
100,ethernet_chrysalis,"0,07204610951","7,204610951"
100,ethernet_chrysalis,"0,1014507457","10,14507457"
100,ethernet_chrysalis,"0,199920032","19,9920032"
100,ethernet_chrysalis,"0,07877737514","7,877737514"
100,ethernet_chrysalis,"0,4522840344","45,22840344"
100,ethernet_chrysalis,"0,2962962963","29,62962963"
100,ethernet_chrysalis,"0,1960784314","19,60784314"
100,ethernet_chrysalis,"0,6770480704","67,70480704"
100,ethernet_chrysalis,"0,2348520432","23,48520432"
100,ethernet_chrysalis,"0,3207184092","32,07184092"
100,ethernet_chrysalis,"0,408496732","40,8496732"
100,ethernet_chrysalis,"0,1512172993","15,12172993"
100,ethernet_chrysalis,"0,4551661356","45,51661356"
100,ethernet_chrysalis,"0,2164502165","21,64502165"
100,ethernet_chrysalis,"0,03750937734","3,750937734"
100,ethernet_chrysalis,"0,01940052381","1,940052381"
100,ethernet_chrysalis,"0,8230452675","82,30452675"
100,ethernet_chrysalis,"0,08231807705","8,231807705"
100,ethernet_chrysalis,"0,14803849","14,803849"
100,ethernet_chrysalis,"0,09899029895","9,899029895"
100,ethernet_chrysalis,"0,04035349663","4,035349663"
100,ethernet_chrysalis,"0,04356728968","4,356728968"
100,ethernet_chrysalis,"0,04935346955","4,935346955"
100,ethernet_chrysalis,"0,1187507422","11,87507422"
100,ethernet_chrysalis,"0,15795293","15,795293"
100,ethernet_chrysalis,"0,2446183953","24,46183953"
100,ethernet_chrysalis,"0,1255492781","12,55492781"
100,ethernet_chrysalis,"0,2722570106","27,22570106"
100,ethernet_chrysalis,"0,1927153594","19,27153594"
100,ethernet_chrysalis,"0,1480165779","14,80165779"
100,ethernet_chrysalis,"0,1238236751","12,38236751"
100,ethernet_chrysalis,"0,176366843","17,6366843"
100,ethernet_chrysalis,"0,1834189288","18,34189288"
100,ethernet_chrysalis,"0,5913660556","59,13660556"
100,ethernet_chrysalis,"0,5296610169","52,96610169"
100,ethernet_chrysalis,"0,3318951211","33,18951211"
100,ethernet_chrysalis,"0,1329256945","13,29256945"
100,ethernet_chrysalis,"0,2091612633","20,91612633"
100,ethernet_chrysalis,"0,1763357433","17,63357433"
100,ethernet_chrysalis,"0,7867820614","78,67820614"
100,ethernet_chrysalis,"0,08986340762","8,986340762"
100,ethernet_chrysalis,"0,04822763443","4,822763443"
100,ethernet_chrysalis,"0,147601476","14,7601476"
100,ethernet_chrysalis,"0,04917146088","4,917146088"
100,ethernet_chrysalis,"0,2960331557","29,60331557"
100,ethernet_chrysalis,"0,08920606601","8,920606601"
100,ethernet_chrysalis,"0,1279263144","12,79263144"
100,ethernet_chrysalis,"0,1211093618","12,11093618"
100,ethernet_chrysalis,"0,4364906155","43,64906155"
100,ethernet_chrysalis,"0,4800768123","48,00768123"
100,ethernet_chrysalis,"0,1127395716","11,27395716"
100,ethernet_chrysalis,"0,08875477057","8,875477057"
100,ethernet_chrysalis,"0,1164551066","11,64551066"
100,ethernet_chrysalis,"0,9165902841","91,65902841"
100,ethernet_chrysalis,"0,1001602564","10,01602564"
100,ethernet_chrysalis,"0,1166588894","11,66588894"
100,ethernet_chrysalis,"0,05587840858","5,587840858"
100,ethernet_chrysalis,"0,02997781642","2,997781642"
100,ethernet_chrysalis,"0,07059654077","7,059654077"
100,ethernet_chrysalis,"0,1455815985","14,55815985"
100,ethernet_chrysalis,"0,05130046683","5,130046683"
100,ethernet_chrysalis,"0,2425418385","24,25418385"
100,ethernet_chrysalis,"0,08713837574","8,713837574"
100,ethernet_chrysalis,"0,1308900524","13,08900524"
100,ethernet_chrysalis,"0,08614748449","8,614748449"
100,ethernet_chrysalis,"0,1514233798","15,14233798"
100,ethernet_chrysalis,"0,07136230643","7,136230643"
100,ethernet_chrysalis,"0,1885369532","18,85369532"
100,ethernet_chrysalis,"0,1604878832","16,04878832"
100,ethernet_chrysalis,"0,1242390359","12,42390359"
100,ethernet_chrysalis,"0,09747538746","9,747538746"
100,ethernet_chrysalis,"0,466853408","46,6853408"
100,ethernet_chrysalis,"0,1428775539","14,28775539"
100,ethernet_chrysalis,"0,1146000458","11,46000458"
100,ethernet_chrysalis,"0,03773157756","3,773157756"
100,ethernet_chrysalis,"0,1194172439","11,94172439"
100,ethernet_chrysalis,"0,143472023","14,3472023"
100,ethernet_chrysalis,"0,12667849","12,667849"
100,ethernet_chrysalis,"0,1397819402","13,97819402"
100,ethernet_chrysalis,"0,4086636698","40,86636698"
100,ethernet_chrysalis,"0,2271694684","22,71694684"
100,ethernet_chrysalis,"0,09248127254","9,248127254"
100,ethernet_chrysalis,"0,1755617978","17,55617978"
100,ethernet_chrysalis,"0,2247191011","22,47191011"
100,ethernet_chrysalis,"0,1795009873","17,95009873"
100,ethernet_chrysalis,"0,1910219675","19,10219675"
100,ethernet_chrysalis,"0,3883495146","38,83495146"
100,ethernet_chrysalis,"0,1885369532","18,85369532"
100,ethernet_chrysalis,"0,1457513482","14,57513482"
1024,wifi_localhost,"0,04703447627","48,1633037"
1024,wifi_localhost,"0,09445546425","96,72239539"
1024,wifi_localhost,"0,03602824614","36,89292405"
1024,wifi_localhost,"0,02326988412","23,82836133"
1024,wifi_localhost,"0,1257229067","128,7402565"
1024,wifi_localhost,"0,03702058344","37,90907745"
1024,wifi_localhost,"0,01053540951","10,78825934"
1024,wifi_localhost,"0,03506926179","35,91092408"
1024,wifi_localhost,"0,03157562362","32,33343859"
1024,wifi_localhost,"0,09621860868","98,52785529"
1024,wifi_localhost,"0,02237386732","22,91084014"
1024,wifi_localhost,"0,01298903725","13,30077415"
1024,wifi_localhost,"0,1044713748","106,9786878"
1024,wifi_localhost,"1,569858713","1607,535322"
1024,wifi_localhost,"0,07777864198","79,64532939"
1024,wifi_localhost,"0,02529340348","25,90044516"
1024,wifi_localhost,"0,01643817602","16,83269224"
1024,wifi_localhost,"0,1566661444","160,4261319"
1024,wifi_localhost,"0,03291639236","33,70638578"
1024,wifi_localhost,"0,5743825388","588,1677197"
1024,wifi_localhost,"0,07272727273","74,47272727"
1024,wifi_localhost,"0,06279040563","64,29737536"
1024,wifi_localhost,"0,02287439669","23,42338221"
1024,wifi_localhost,"0,03384438352","34,65664873"
1024,wifi_localhost,"0,02032107295","20,8087787"
1024,wifi_localhost,"0,06768647624","69,31095167"
1024,wifi_localhost,"0,02183787561","22,36198463"
1024,wifi_localhost,"0,1022808633","104,735604"
1024,wifi_localhost,"0,05432125591","55,62496605"
1024,wifi_localhost,"0,02428186388","24,86462861"
1024,wifi_localhost,"0,04580012824","46,89933132"
1024,wifi_localhost,"0,09174311927","93,94495413"
1024,wifi_localhost,"0,01549834943","15,87030981"
1024,wifi_localhost,"0,02119766826","21,70641229"
1024,wifi_localhost,"0,02061983215","21,11470813"
1024,wifi_localhost,"0,03445068385","35,27750026"
1024,wifi_localhost,"0,1583280557","162,1279291"
1024,wifi_localhost,"0,0291825955","29,88297779"
1024,wifi_localhost,"0,1662786831","170,2693715"
1024,wifi_localhost,"0,1452432825","148,7291213"
1024,wifi_localhost,"0,05523641184","56,56208573"
1024,wifi_localhost,"0,063500127","65,02413005"
1024,wifi_localhost,"0,0398962697","40,85378017"
1024,wifi_localhost,"0,5288207298","541,5124273"
1024,wifi_localhost,"0,1171234481","119,9344109"
1024,wifi_localhost,"0,219731927","225,0054933"
1024,wifi_localhost,"0,1895734597","194,1232227"
1024,wifi_localhost,"0,03720653347","38,09949027"
1024,wifi_localhost,"0,07506380423","76,86533554"
1024,wifi_localhost,"0,1169180405","119,7240734"
1024,wifi_localhost,"0,01975152581","20,22556242"
1024,wifi_localhost,"0,09724788486","99,5818341"
1024,wifi_localhost,"0,1179662616","120,7974519"
1024,wifi_localhost,"0,1529051988","156,5749235"
1024,wifi_localhost,"0,06292078273","64,43088152"
1024,wifi_localhost,"0,01194343589","12,23007835"
1024,wifi_localhost,"0,01679261125","17,19563392"
1024,wifi_localhost,"0,08596234849","88,02544486"
1024,wifi_localhost,"0,02792984024","28,60015641"
1024,wifi_localhost,"0,8130081301","832,5203252"
1024,wifi_localhost,"0,5165289256","528,9256198"
1024,wifi_localhost,"0,08719916289","89,2919428"
1024,wifi_localhost,"0,02793452148","28,60495"
1024,wifi_localhost,"0,1086838387","111,2922508"
1024,wifi_localhost,"0,1099868016","112,6264848"
1024,wifi_localhost,"0,06845095489","70,09377781"
1024,wifi_localhost,"0,04208931352","43,09945705"
1024,wifi_localhost,"0,02521940886","25,82467467"
1024,wifi_localhost,"0,04927807618","50,46075001"
1024,wifi_localhost,"0,1503759398","153,9849624"
1024,wifi_localhost,"0,03195909236","32,72611058"
1024,wifi_localhost,"0,01214137416","12,43276714"
1024,wifi_localhost,"0,2774694784","284,1287458"
1024,wifi_localhost,"0,02340440471","23,96611042"
1024,wifi_localhost,"0,05090872066","52,13052996"
1024,wifi_localhost,"0,07012622721","71,80925666"
1024,wifi_localhost,"0,008195915156","8,39261712"
1024,wifi_localhost,"0,06222000996","63,71329019"
1024,wifi_localhost,"0,2205071665","225,7993385"
1024,wifi_localhost,"0,04189359028","42,89903645"
1024,wifi_localhost,"0,4498425551","460,6387764"
1024,wifi_localhost,"0,1597444089","163,5782748"
1024,wifi_localhost,"0,214454214","219,6011152"
1024,wifi_localhost,"0,1413028119","144,6940794"
1024,wifi_localhost,"0,02656536408","27,20293282"
1024,wifi_localhost,"2,331002331","2386,946387"
1024,wifi_localhost,"0,06406149904","65,59897502"
1024,wifi_localhost,"0,06941070313","71,07656001"
1024,wifi_localhost,"0,02562985365","26,24497014"
1024,wifi_localhost,"0,3543586109","362,8632176"
1024,wifi_localhost,"0,4672897196","478,5046729"
1024,wifi_localhost,"0,0266773376","27,3175937"
1024,wifi_localhost,"0,1933488012","197,9891725"
1024,wifi_localhost,"0,005367715339","5,496540507"
1024,wifi_localhost,"2,702702703","2767,567568"
1024,wifi_localhost,"0,5194805195","531,9480519"
1024,wifi_localhost,"0,03418452808","35,00495676"
1024,wifi_localhost,"0,03436308031","35,18779423"
1024,wifi_localhost,"0,09241290084","94,63081046"
1024,wifi_localhost,"0,009963831292","10,20296324"
1024,wifi_chrysalis,"0,04921986514","50,4011419"
1024,wifi_chrysalis,"0,05066112772","51,87699478"
1024,wifi_chrysalis,"0,4875670405","499,2686494"
1024,wifi_chrysalis,"1,808318264","1851,717902"
1024,wifi_chrysalis,"0,8347245409","854,7579299"
1024,wifi_chrysalis,"0,005633898038","5,769111591"
1024,wifi_chrysalis,"0,04123031253","42,21984003"
1024,wifi_chrysalis,"0,06641870351","68,01275239"
1024,wifi_chrysalis,"1,447178003","1481,910275"
1024,wifi_chrysalis,"0,02267882252","23,22311426"
1024,wifi_chrysalis,"0,0226121563","23,15484805"
1024,wifi_chrysalis,"0,350631136","359,0462833"
1024,wifi_chrysalis,"0,0303517771","31,08021975"
1024,wifi_chrysalis,"0,2129925453","218,1043663"
1024,wifi_chrysalis,"0,2123142251","217,4097665"
1024,wifi_chrysalis,"0,03648303539","37,35862824"
1024,wifi_chrysalis,"0,09089256499","93,07398655"
1024,wifi_chrysalis,"0,1711156742","175,2224504"
1024,wifi_chrysalis,"0,09777082519","100,117325"
1024,wifi_chrysalis,"0,09927529038","101,6578973"
1024,wifi_chrysalis,"2,207505519","2260,485651"
1024,wifi_chrysalis,"0,01415127715","14,4909078"
1024,wifi_chrysalis,"2,207505519","2260,485651"
1024,wifi_chrysalis,"0,01415127715","14,4909078"
1024,wifi_chrysalis,"0,01873115178","19,18069942"
1024,wifi_chrysalis,"4,149377593","4248,962656"
1024,wifi_chrysalis,"0,03992653518","40,88477202"
1024,wifi_chrysalis,"0,1214919208","124,4077269"
1024,wifi_chrysalis,"0,09121590805","93,40508985"
